Date,Open,High,Low,Close,Volume,Symbol,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv
2019-02-20,42.8,43.33,42.75,43.01,104457448,AAPL,42.69604156364127,42.221379009272844,41.768520402676096,-0.5460417560806347,-0.887028115103463,224.39024390244134,186.47058823529397,189.76377952755922,0.49857142857142783,0.6614285714285703,0.7580952380952375,43.065424882126784,42.26886083215893,43.76843842542459,41.540133003146835,45.22881103211143,37.6892842059838,100.0,71.79487179487161,89.79591836734686
2019-02-21,42.95,43.09,42.58,42.77,68998680,AAPL,42.71453117273096,42.29452847470313,41.85956400243281,-0.4857845399295959,-0.8827533224627541,224.39024390243742,247.41379310344607,162.83783783783758,0.5014285714285721,0.6185714285714278,0.7338095238095234,43.020300355272276,42.43112821615629,43.675404049954246,41.798881664331454,45.19310291603442,38.147849464917954,47.82608695652295,59.067357512953414,85.34322820037107
2019-02-22,42.9,43.25,42.84,43.24,75652616,AAPL,42.84589837954822,42.42059134474271,41.98505818402983,-0.46398439047828366,-0.8798315722035049,198.07692307692213,206.21118012422278,158.61344537815103,0.5128571428571433,0.5935714285714272,0.7123809523809518,43.28716869083506,42.31283130916495,43.57602889030878,42.128256823976926,45.160571378542315,38.63371433574339,100.0,73.33333333333337,94.06307977736549
2019-02-25,43.54,43.97,43.49,43.56,87493432,AAPL,43.02442378466116,42.572512498777016,42.1282347127544,-0.47574409737136175,-0.8820125721639391,133.66336633663315,327.9999999999958,146.01113172541739,0.48999999999999994,0.5499999999999987,0.7028571428571421,43.639685565002864,42.248885863568574,43.72135803471038,42.09007053671819,45.0082760322164,39.299343015402656,100.0,100.0,100.0
2019-02-26,43.43,43.83,43.29,43.58,68280848,AAPL,43.163317838495864,42.706844165606746,42.26021337523127,-0.48729665174076714,-0.8848248243106935,138.6363636363634,5799.999999997097,159.903381642512,0.49857142857142883,0.5399999999999986,0.6833333333333323,43.869666597191,42.270333402809,43.73091629846387,42.084797987250425,44.98127483085722,39.72062993104754,100.0,100.0,100.0
2019-02-27,43.3,43.75,43.18,43.72,111341552,AAPL,43.30248837887189,42.84193161019251,42.39292125021025,-0.4978923418749652,-0.8881237982241534,121.42857142857102,1168.749999999929,145.68965517241372,0.5114285714285712,0.5321428571428558,0.6785714285714276,44.03894993664393,42.42105006335608,43.78470564030621,42.05386578826522,44.79644623418657,40.347363289622955,100.0,100.0,100.0
2019-02-28,43.58,43.73,43.23,43.29,112861664,AAPL,43.29936628415391,42.90167406216684,42.4744738638275,-0.459775486035308,-0.8796929478377881,219.64285714285572,333.9285714285637,146.32034632034635,0.5128571428571423,0.5042857142857134,0.6547619047619038,43.98842955910161,42.63157044089838,43.83867236367409,42.07989906489735,44.134836168158046,41.448973355651475,54.73684210526299,68.38235294117648,82.15767634854771
2019-03-01,43.57,43.79,43.22,43.74,103544672,AAPL,43.40952471311543,43.01345085387793,42.58952169438864,-0.4422983152530145,-0.8717342906229889,191.780821917807,203.50877192982318,188.0658436213992,0.5114285714285712,0.5049999999999996,0.6114285714285705,44.10187640094239,42.726695027629034,43.98548008610293,42.09594848532564,44.12737155959544,41.68786653564266,100.0,100.0,100.0
2019-03-04,43.92,44.44,43.49,43.96,109744816,AAPL,43.54714353483657,43.1396574066942,42.71411063126239,-0.4440309083963551,-0.8665741056831475,136.13445378151266,158.74999999999926,191.063829787234,0.5742857142857127,0.5378571428571425,0.6038095238095228,44.093907422722666,43.074664005848774,44.131611094945534,42.178388905054454,44.16840981240461,41.87063780664301,100.0,100.0,100.0
2019-03-05,43.98,44.0,43.63,43.88,78949680,AAPL,43.630357651127426,43.23836975246831,42.8201005738749,-0.435488285270003,-0.8590651685590642,179.68749999999963,187.9310344827569,198.66666666666663,0.5685714285714271,0.5407142857142853,0.5852380952380939,44.12290658481701,43.22852198661156,44.25161416340236,42.22410012231192,44.14335409814675,42.10997923518658,88.0597014925376,94.32624113475191,95.00000000000011
2019-03-06,43.67,43.87,43.48,43.63,83241536,AAPL,43.630268238345565,43.290587118805874,42.89372779443173,-0.3956083642675673,-0.8427285386063665,1185.7142857142785,201.85185185184946,401.21951219512175,0.5557142857142848,0.5228571428571424,0.5519047619047607,44.123870596152436,43.247557975276145,44.26568396431273,42.36431603568727,44.19423888782113,42.13718968360743,50.7462686567168,75.73529411764717,79.37500000000013
2019-03-07,43.47,43.61,43.01,43.12,99185496,AAPL,43.502701178759175,43.26784216963176,42.91429799493794,-0.3035020136321217,-0.8088184913016824,-176.0869565217393,483.33333333332513,-593.0232558139553,0.5642857142857137,0.5314285714285713,0.548095238095237,44.23460014100976,43.00539985899025,44.23676575054635,42.45323424945364,44.15864066179345,42.131835528682736,0.0,38.23529411764678,47.49999999999983
2019-03-08,42.58,43.27,42.38,43.23,95997432,AAPL,43.43452588406937,43.2627965470142,42.94299817721631,-0.21710743483474101,-0.7665130533751997,-159.18367346938732,339.68253968253566,-803.0303030302903,0.6099999999999994,0.5607142857142853,0.558095238095237,44.220522184566576,42.87947781543342,44.17728354778739,42.60271645221261,44.12600714988394,42.13304046916368,13.095238095237974,40.650406504064904,54.374999999999794
2019-03-11,43.87,44.78,43.84,44.73,128044136,AAPL,43.758394413052024,43.45842367407898,43.105452888378466,-0.27097358376048764,-0.7513701828816475,158.33333333333366,175.49999999999937,207.49999999999991,0.6728571428571419,0.5928571428571422,0.5604761904761896,44.82122556473016,42.69020300669842,44.50772371586395,42.55799056985034,44.42278726421841,42.026736545305404,100.0,100.0,100.0
2019-03-12,45.0,45.67,44.84,45.23,129870336,AAPL,44.12629580978901,43.69463385086845,43.29859353488952,-0.39347047941183605,-0.7615477951506937,156.3758389261749,168.01801801801753,176.80608365019037,0.7099999999999989,0.610714285714285,0.5733333333333326,45.508936258577414,42.42820659856543,44.97368276782525,42.409174375031895,44.79759110248577,41.902408897514235,100.0,100.0,100.0
2019-03-13,45.56,45.83,45.23,45.43,124130096,AAPL,44.45222185734176,43.92601600408599,43.49235775899047,-0.5203636618331601,-0.7879899689107732,157.1428571428574,147.74436090225558,157.98045602605868,0.6599999999999996,0.6171428571428562,0.5785714285714282,46.073491957121156,42.28365090002169,45.35026080550741,42.41259633734973,45.131739022585485,41.86064192979547,100.0,100.0,100.0
2019-03-14,45.98,46.02,45.64,45.93,94318032,AAPL,44.82166639300632,44.193213870207856,43.713961599082246,-0.6530203612441358,-0.8306186122458797,137.07317073170762,147.21189591078058,155.45171339563865,0.6614285714285718,0.6149999999999994,0.5809523809523808,46.74652354589716,42.196333596959974,45.85208605761305,42.29505679952982,45.55720803957619,41.740887198519054,100.0,100.0,100.0
2019-03-15,46.21,46.83,45.94,46.53,156171648,AAPL,45.24874979475474,44.504785354180136,43.96996509007477,-0.7962367564778372,-0.890374091237091,117.58620689655191,142.76094276094267,140.4522613065326,0.7328571428571432,0.644285714285714,0.5928571428571426,47.47960087133101,42.29182770009756,46.46395230740096,42.10747626402761,46.054110060274056,41.6230327968688,100.0,100.0,100.0
2019-03-18,46.45,47.1,46.45,47.01,104879328,AAPL,45.689062346066045,44.838813973622784,44.24633190006798,-0.9363280418891642,-0.9640216052052211,100.0,137.02623906705534,137.35498839907194,0.74,0.6521428571428568,0.6009523809523808,47.93481792654035,42.948039216316786,47.10297416354959,41.958454407878975,46.590183229221616,41.49743581839743,100.0,100.0,100.0
2019-03-19,47.09,47.25,46.48,46.63,126585472,AAPL,45.92429675954953,45.07763877713974,44.4630290000618,-0.9950835451476133,-1.0303210924428883,111.17647058823515,156.70103092783467,146.89826302729512,0.7228571428571432,0.6664285714285713,0.6147619047619046,47.59973423125543,44.25455148303029,47.492509667562295,41.98463318958057,46.92831578930476,41.54311278212381,83.33333333333354,90.23136246786643,91.1214953271029
2019-03-20,46.56,47.37,46.18,47.04,124140928,AAPL,46.20322256966214,45.339286940187776,44.69729909096528,-1.029616646113871,-1.0937347439434173,116.45021645021623,132.5333333333332,143.85150812064947,0.7585714285714289,0.7157142857142854,0.6480952380952377,47.72668765222585,44.78759806205987,47.88030675676905,42.13255038608808,47.30321655297962,41.57868820892514,100.0,100.0,100.0
2019-03-21,47.51,49.08,47.45,48.77,204136944,AAPL,46.8449169272466,45.796715348162735,45.06754462815025,-1.1721021702018113,-1.1848864179638081,110.73446327683601,124.2544731610337,132.81249999999986,0.8728571428571428,0.7914285714285708,0.6980952380952375,48.87765309158485,44.648061194129454,48.76687892141199,41.964549650016565,48.06414609067466,41.36633009980152,100.0,100.0,100.0
2019-03-22,48.84,49.42,47.7,47.76,169630656,AAPL,47.07368769543495,46.058486635074374,45.31231329831841,-1.2100528804510842,-1.261751481850839,159.6566523605151,158.68421052631572,153.30661322645304,1.0328571428571425,0.846428571428571,0.7557142857142849,48.94877867181655,45.242649899612026,49.15941859501831,42.114867119267416,48.42781983535899,41.47789445035531,64.43661971830971,82.12389380530966,82.12389380530966
2019-03-25,47.88,47.99,46.65,47.19,175381168,AAPL,47.10276577157621,46.209355083731126,45.48301208938037,-1.1347206283977755,-1.309485108563506,255.55555555555588,182.17522658610267,181.7721518987344,1.1699999999999997,0.9157142857142857,0.7999999999999995,48.81929700751458,45.732131563913995,49.33154421969852,42.41559863744434,48.653922091961846,41.627982669942924,29.464285714285538,72.03539823008843,72.03539823008843
2019-03-26,47.92,48.22,46.15,46.7,199202144,AAPL,47.00207432868215,46.27477440590031,45.59364735398215,-0.9752083233777306,-1.322677357381705,1541.1764705882133,196.41693811074876,218.4713375796178,1.3385714285714283,1.0357142857142858,0.8757142857142854,48.793363094939096,45.8066369050609,49.31958617080163,42.86612811491267,48.78808952639721,41.792862854555175,3.2710280373831897,63.36283185840711,63.36283185840711
2019-03-27,47.19,47.44,46.64,47.12,119393712,AAPL,47.03155574651161,46.38747115178027,45.73240668543832,-0.8373046419477193,-1.3195402512072492,2327.2727272727225,161.24999999999966,205.08474576271186,1.3599999999999994,1.0499999999999996,0.8880952380952377,48.797103595013844,45.83432497641473,49.14721849770207,43.6099243594408,48.95164496063589,41.966450277459344,22.897196261681998,70.21660649819488,70.79646017699108
2019-03-28,47.24,47.39,46.88,47.18,83121456,AAPL,47.0686668098837,46.493141664876234,45.8640060776712,-0.7224397423136033,-1.3042229820079496,476.36363636363814,162.02531645569582,207.514450867052,1.3228571428571416,1.0228571428571425,0.8852380952380947,48.75975789844289,46.02881353012854,48.77490755663633,44.54652101479224,49.098244592653394,42.14937445496566,23.188405797101293,60.64356435643562,71.85840707964599
2019-03-29,47.46,47.52,47.13,47.49,94255840,AAPL,47.17400010741277,46.62605610955941,46.01182370697382,-0.6494871547829456,-1.28528343779875,559.9999999999975,188.7681159420282,178.33333333333326,1.2085714285714277,0.9835714285714283,0.8799999999999996,48.78810410693995,46.1290387502029,48.692803020430944,45.02291126528334,49.216581111702205,42.43103793591684,38.16425120772942,63.841807909604555,77.34513274336283
2019-04-01,47.91,47.92,47.09,47.81,111447856,AAPL,47.33300008055958,46.78391529495149,46.17529427906711,-0.6179663047955262,-1.268273086291246,-115.62499999999986,194.96124031007662,180.83538083538082,1.0942857142857139,0.9835714285714283,0.8923809523809518,48.106066795612094,46.536790347245045,48.68053190780122,45.40375380648448,49.37524859693932,42.65998949829876,100.0,71.25748502994013,83.00884955752213
2019-04-02,47.77,48.62,47.76,48.51,91062928,AAPL,47.62725006041968,47.01405992229129,46.387540253697374,-0.6514187518545077,-1.2644646490153868,241.3333333333327,179.54545454545405,172.30769230769232,0.971428571428571,1.0021428571428568,0.8880952380952377,48.601455541708695,46.255687315434166,48.791550556903225,45.7327351573825,49.621340903847155,42.84723052472428,100.0,90.84507042253504,95.3982300884955
2019-04-03,48.31,49.12,48.29,48.84,93087320,AAPL,47.93043754531475,47.25751859931911,46.61049113972489,-0.7121348704395668,-1.27186221655865,129.6969696969693,184.1924398625423,164.71774193548384,0.8985714285714275,1.0342857142857136,0.9099999999999996,49.21558010469224,46.11299132387919,49.01044948485266,45.92955051514733,49.859762110491054,43.08119027046133,100.0,100.0,100.0
2019-04-04,48.7,49.09,48.28,48.92,76457104,AAPL,48.177828158986074,47.479182786076564,46.820446490658995,-0.7605522185371475,-1.2832648101277737,100.0,202.51046025104517,155.95463137996222,0.7185714285714278,1.028571428571428,0.9299999999999997,49.52040782497598,46.44244931788116,49.26012470617236,46.021303865256215,50.009798813022925,43.43496309173899,100.0,100.0,100.0
2019-04-05,49.11,49.27,48.98,49.25,74106576,AAPL,48.445871119239555,47.71529174793302,47.04131499150817,-0.8066944154508705,-1.2994369858082548,100.0,209.374999999999,139.96737357259371,0.6457142857142861,1.002857142857143,0.9152380952380952,49.87143629341495,46.69999227801362,49.58584025473515,46.01558831669342,50.036136613508596,43.99243481506284,100.0,100.0,100.0
2019-04-08,49.1,50.06,49.09,50.02,103526784,AAPL,48.83940333942967,48.022586181541946,47.3121045377347,-0.8898732029407183,-1.3298185612598177,100.0,161.0619469026546,136.08247422680404,0.711428571428572,1.0171428571428567,0.9190476190476189,50.40503796182324,46.97781918103391,50.049805512457006,46.03590877325728,50.100804924549344,44.574433170688756,100.0,100.0,100.0
2019-04-09,50.08,50.71,49.81,49.88,143072944,AAPL,49.09955250457226,48.27024135733635,47.54554957975881,-0.9370913191972884,-1.3597098097336349,105.85774058577408,177.81690140845024,150.2912621359222,0.7842857142857146,0.9964285714285711,0.917142857142857,50.572974639918094,47.4927396457962,50.38571736674263,46.10571120468595,50.28755781285304,44.87815647286125,93.6651583710407,95.78313253012047,97.07724425887264
2019-04-10,49.67,50.19,49.55,50.16,86781152,AAPL,49.3646643784292,48.522209176358174,47.78322689068983,-0.9670452156567304,-1.3892735001343988,105.95744680851068,258.9928057553949,152.53549695740358,0.7571428571428578,0.9257142857142858,0.9080952380952381,50.67089901518251,48.06624384196034,50.70722515698763,45.98277484301238,50.52040949278242,45.114828602455674,100.0,100.0,100.0
2019-04-11,50.21,50.25,49.61,49.74,83603232,AAPL,49.4584982838219,48.684581286177085,47.96111535517258,-0.9302168730076716,-1.4036880906030553,145.5284552845523,181.8181818181806,169.8375870069603,0.7257142857142865,0.8485714285714288,0.9099999999999999,50.61783789546055,48.470733533110874,50.933349489239234,46.0395076536179,50.616527460047756,45.42918682566653,68.18181818181841,87.86127167630072,90.07092198581572
2019-04-12,49.8,50.03,49.05,49.72,111042672,AAPL,49.52387371286643,48.822637114686806,48.121013959247804,-0.8591454671680986,-1.4035776456717985,165.90909090909105,142.29249011857655,179.94722955145104,0.7471428571428588,0.8228571428571431,0.9385714285714286,50.54673637238199,48.79326362761801,51.07500726134178,46.25927845294393,50.71139500189794,45.695271664768725,64.51612903225809,87.28323699421969,87.87878787878792
2019-04-15,49.65,49.96,49.5,49.81,70146584,AAPL,49.59540528464983,48.954285499395226,48.27455814477073,-0.7817807830653993,-1.3925469115661053,165.16853932584246,118.64951768488733,192.3780487804876,0.6971428571428585,0.7078571428571431,0.9180952380952382,50.37272537779998,49.22156033648575,51.07936775399482,46.6992036745766,50.83826926793792,45.8807783511097,61.538461538462016,88.48684210526334,90.0849858356942
2019-04-16,49.87,50.34,49.64,49.81,102785536,AAPL,49.649053963487376,49.068380766142525,48.41414376797339,-0.7022799923796752,-1.3715286827591557,203.57142857142784,121.5613382899626,208.21428571428532,0.7557142857142866,0.7007142857142864,0.9204761904761908,50.19645759960333,49.5578281146824,51.06512918691092,47.09772795594621,50.967942134180696,46.0177721515336,20.454545454546334,88.25503355704716,90.0849858356942
2019-04-17,49.88,50.84,49.65,50.78,115627120,AAPL,49.93179047261553,49.296596663990194,48.62922160724854,-0.704876833271703,-1.3623340404402007,176.3157894736842,116.111111111111,163.85542168674698,0.7871428571428589,0.7492857142857154,0.9404761904761908,50.745175247430915,49.226253323997646,51.18939007725811,47.487752779884744,51.20327921650274,46.17767316444964,100.0,100.0,100.0
2019-04-18,50.78,51.04,50.63,50.97,96783064,AAPL,50.19134285446165,49.5197171087915,48.84201964295322,-0.7337365748194463,-1.3605992632492985,140.36697247706414,116.66666666666657,167.43002544529259,0.7171428571428586,0.7507142857142866,0.9033333333333337,51.19121766588879,49.091639476968346,51.29794884931546,47.876336864970256,51.45861036695065,46.29662772828745,100.0,100.0,100.0
2019-04-22,50.71,51.23,50.59,51.13,77758176,AAPL,50.42600714084624,49.73442149428596,49.0500178572302,-0.7628381813575822,-1.3626512659648635,145.3608247422675,117.46987951807216,212.28813559322032,0.7171428571428576,0.7371428571428577,0.8561904761904764,51.56985787330376,48.990142126696256,51.38802313638417,48.26054829218727,51.75057964927454,46.22942035072545,100.0,100.0,100.0
2019-04-23,51.11,51.94,50.98,51.87,93291968,AAPL,50.78700535563468,50.019165295047834,49.30637987020927,-0.8317267405648215,-1.378381161892937,100.93896713615038,117.26190476190465,139.90267639902663,0.7628571428571433,0.7442857142857149,0.8200000000000003,52.23433044672108,48.93424098185036,51.78281306749614,48.345758361075276,52.154926783520956,46.216501787907596,100.0,100.0,100.0
2019-04-24,51.84,52.12,51.76,51.79,70162432,AAPL,51.03775401672601,50.25527658904146,49.53216351837206,-0.8747026322178799,-1.3953424067544058,103.86473429951683,122.37288135593201,124.99999999999982,0.6742857142857142,0.7107142857142864,0.7733333333333334,52.54905162691965,49.21094837308034,52.068659773929106,48.48134022607089,52.43371960699101,46.3758042025328,96.116504854369,97.28813559322039,98.45261121856869
2019-04-25,51.71,51.94,51.28,51.32,74172824,AAPL,51.10831551254451,50.397239710502596,49.69469410761097,-0.843237866327996,-1.3977796065116233,136.42384105960252,147.0833333333329,124.45887445887438,0.7028571428571421,0.7000000000000003,0.7061904761904761,52.48653453016378,49.70489404126478,52.13808424002511,48.75477290283203,52.49561278244481,46.753911027078985,73.30097087378648,79.00763358778636,88.42105263157902
2019-04-26,51.23,51.25,50.53,51.08,74596408,AAPL,51.10123663440838,50.48827441576891,49.820631006919065,-0.7574980989678347,-1.382156409308649,162.20472440944894,174.86338797814142,134.59595959595953,0.7057142857142844,0.7307142857142855,0.7023809523809523,52.10109384966893,50.453191864616784,52.14913676144422,49.00514895284149,52.5079971961038,47.118669470562864,27.52293577981635,63.255813953488385,83.15565031982943
2019-04-29,51.1,51.49,50.97,51.15,88818864,AAPL,51.11342747580629,50.576504493666384,49.941482733562786,-0.6627119681197499,-1.3541281870332964,313.5135135135148,221.2389380530961,134.50881612090674,0.6099999999999984,0.6985714285714286,0.7028571428571431,52.04544857722696,50.61455142277303,52.22264621335853,49.09306807235576,52.46846209266481,47.5362998120971,20.0,66.51162790697678,83.56164383561645
2019-04-30,50.77,50.85,49.78,50.17,186139696,AAPL,50.87757060685472,50.52230389451087,49.96225703051162,-0.4893727932725429,-1.2956195722746031,-121.25000000000031,862.0689655172041,187.68656716417888,0.7042857142857132,0.710714285714286,0.7352380952380955,52.33891549314351,50.09251307828506,52.206241492482995,49.150901364659866,52.310908067752365,47.94909193224764,0.0,20.93023255813968,58.12807881773404
2019-05-01,52.47,53.83,52.31,52.63,259309312,AAPL,51.31567795514104,50.80333004190942,50.20477911864694,-0.5224028537422704,-1.2709901408372029,217.99999999999972,189.47368421052533,148.75518672199158,0.8299999999999993,0.7735714285714285,0.7680952380952382,52.97138465888824,49.88861534111176,52.66846671832079,49.041533281679214,52.52945907298356,48.18958854606408,100.0,100.0,100.0
2019-05-02,52.46,53.16,52.03,52.29,127985296,AAPL,51.55925846635578,51.00155270298817,50.39434465331539,-0.5738253115310469,-1.2568466304642938,602.38095238095,183.52941176470563,171.16402116402108,0.8542857142857129,0.808571428571428,0.7809523809523808,53.140171708234014,49.83982829176599,52.880190977410436,49.19409473687527,52.69213595471064,48.38691166433697,86.17886178861775,88.31615120274904,91.02902374670175
2019-05-03,52.72,52.96,52.56,52.94,83569512,AAPL,51.904443849766835,51.26001234258975,50.625767866650364,-0.6624943541191337,-1.2597572108179176,276.5217391304351,165.5279503105587,165.609756097561,0.8599999999999984,0.7671428571428562,0.7604761904761904,53.638921940995814,49.669649487575626,53.203442715855985,49.33084299842973,52.98163189697137,48.48789191255245,100.0,100.0,100.0
2019-05-06,51.07,52.21,50.88,52.12,129772448,AAPL,51.95833288732513,51.37467736357778,50.76160715150033,-0.6621949382070055,-1.2513530141521683,397.5000000000015,226.83982683982632,209.68750000000006,0.9557142857142844,0.8292857142857132,0.785238095238095,53.755509728950386,49.78163312819247,53.221688198135304,49.642597516150424,53.0495502457429,48.7247354685428,70.39711191335735,73.80191693290729,77.77777777777776
2019-05-07,51.47,51.85,50.21,50.72,155054784,AAPL,51.648749665493845,51.28738704843408,50.75782468318212,-0.5036928627826102,-1.203295943240109,-883.3333333333348,575.8241758241697,434.01360544217687,1.087142857142856,0.8964285714285702,0.849523809523809,53.80340632039104,49.630879393894666,53.08795162235247,49.90633409193325,52.98814401772155,48.92614169656416,19.855595667869963,19.855595667869963,31.05590062111802
2019-05-08,50.48,51.34,50.44,50.73,105358016,AAPL,51.41906224912039,51.21306877530953,50.7552951665292,-0.3191134539994071,-1.1313587618202525,-742.8571428571396,-8560.000000001788,791.5492957746534,1.1414285714285708,0.8757142857142846,0.846190476190476,53.84138076499181,49.472904949293905,53.09152410222855,49.89561875491431,52.97962937595746,49.0022753859473,20.2166064981948,20.2166064981948,31.366459627329142
2019-05-09,50.1,50.42,49.16,50.18,139634432,AAPL,51.109296686840295,51.075326271934934,50.702995605935634,-0.11235739174642337,-1.0346844043648404,31200.000000006752,-517.7215189873529,1873.3333333333517,1.1685714285714286,0.9364285714285708,0.8633333333333335,53.83827870467823,49.478864152464624,53.165235243764165,49.709050470521554,52.96448916692109,49.04598702355509,0.0,0.36101083032483844,14.285714285714318
2019-05-10,49.35,49.71,48.19,49.3,164834848,AAPL,50.65697251513022,50.838616102343615,50.575450550850576,0.13392880740788046,-0.9075960790201476,-19.81981981981967,-214.7540983606571,-620.9302325581397,1.1685714285714295,0.9992857142857144,0.9052380952380955,53.78564319593273,48.58007108978155,53.37742397896024,49.2354331638969,53.03075682638217,48.897814602189264,0.0,0.0,0.0
2019-05-13,46.93,47.37,45.71,46.43,229722496,AAPL,49.60022938634767,50.25080062203113,50.19859140986416,0.5776350326990366,-0.7068016653485965,-11.262798634812228,-58.639705882353354,-161.32930513595147,1.2442857142857153,1.0492857142857142,0.9538095238095239,54.55839129909164,46.13303727233692,54.212955400491964,47.622758885222325,53.63122562928718,47.982107704046165,0.0,0.0,0.0
2019-05-14,46.6,47.42,46.35,47.16,146118704,AAPL,48.99017203976076,49.83869387242697,49.92235582714923,0.9177288227077379,-0.4882702716503203,-12.802768166089876,-84.66522678185783,-237.1093749999995,1.3400000000000014,1.0999999999999999,0.958095238095238,53.6241280032009,45.41587199679909,54.39470964384018,46.779576070445536,53.90022217693001,47.46930163259379,12.829525483303991,11.213517665130524,11.213517665130524
2019-05-15,46.57,47.94,46.51,47.73,106178872,AAPL,48.67512902982057,49.557534689436714,49.72305075195385,1.0879715032991129,-0.2834446724791733,-29.840546697038604,-125.06963788300894,-314.9038461538447,1.3542857142857159,1.155,1.004285714285714,52.44782951566404,45.33788477005022,54.40021407947573,46.26121449195284,54.03405633039745,47.137372241031116,30.232558139534838,19.969278033794126,19.969278033794126
2019-05-16,47.48,48.12,47.21,47.52,132125456,AAPL,48.38634677236543,49.28586339751182,49.52277341086714,1.164502414088973,-0.09412849768172214,-40.937499999999915,-126.12359550561891,-286.02620087336214,1.250000000000001,1.1685714285714286,1.0142857142857138,51.70579801844039,45.16563055298819,54.38227866809253,45.77057847476461,54.16455133586665,46.788781997466685,25.34883720930242,16.743471582181318,16.743471582181318
2019-05-17,46.73,47.73,46.69,47.25,131516360,AAPL,48.102260079274075,49.01441494451024,49.31615764624286,1.194043990107786,0.08027497760501182,-37.35632183908041,-113.33333333333405,-158.0736543909345,1.27,1.2057142857142853,1.0071428571428565,50.57830445980455,45.29883839733831,54.30446206364663,45.29125222206765,54.25137391266299,46.36576894447986,21.866666666666674,12.596006144393249,12.596006144393249
2019-05-20,45.88,46.09,45.07,45.77,154449152,AAPL,47.519195059455555,48.58182628524221,48.993779678402596,1.3012043208794808,0.26618292978394914,-29.47845804988657,-100.45454545454598,-103.65384615384613,1.2357142857142855,1.202142857142857,1.0361904761904757,49.52257018109678,45.09457267604607,54.4668703491525,44.50027250799036,54.45644964411427,45.665455117790486,0.0,0.0,0.0
2019-05-21,46.3,47.0,46.17,46.65,113459392,AAPL,47.301896294591664,48.324249447209915,48.78070879854782,1.309853686915693,0.4278668730069102,-82.264150943396,-47.491638795986745,-136.38392857142807,1.1371428571428563,1.1528571428571428,1.045238095238095,48.30049869268833,45.55950130731167,53.90118533847732,44.21167180437982,54.454960601103444,45.24027749413465,44.89795918367338,12.27336122733607,12.27336122733607
2019-05-22,46.16,46.43,45.64,45.7,118994224,AAPL,46.90142222094375,47.974349520915254,48.5006443623162,1.3377944734037779,0.5840475754556489,-298.63013698630175,-43.09559939301991,-87.03403565640181,1.0128571428571422,1.1285714285714288,1.037142857142857,48.45955871497966,45.191869856448925,53.35712087906993,43.814307692358646,54.40020808847661,44.70741095914243,0.0,0.0,0.0
2019-05-23,44.95,45.13,44.45,44.91,146118944,AAPL,46.40356666570781,47.565769584793216,48.17422214756018,1.403905446735477,0.7422619629752121,-64.44444444444426,-27.27272727272738,-78.05232558139514,0.9571428571428565,1.148571428571429,1.0523809523809522,48.63957202273284,44.36899940583857,52.44751937274579,43.57676634153992,54.35938237281851,44.09299857956244,0.0,0.0,0.0
2019-05-24,45.05,45.53,44.66,44.74,94858744,AAPL,45.987674999280856,47.18900030682079,47.86202013414561,1.4530901205380453,0.8932063858938177,-29.43143812709019,-29.674796747967633,-81.61094224924,0.8771428571428572,1.1157142857142865,1.0623809523809524,48.26382113817931,43.89046457610641,51.55658823669932,43.41341176330068,54.30597180085162,43.519742484862675,0.0,0.0,0.0
2019-05-28,44.73,45.15,44.48,44.56,111792640,AAPL,45.63075624946064,46.838466932578015,47.56183648558692,1.4714658078510163,1.0315895659248133,-29.72972972972954,-35.551948051948216,-82.36196319018393,0.8428571428571436,1.0464285714285724,1.0600000000000003,47.67757864555131,43.63099278302012,50.93810830926781,43.15189169073218,54.217627713696594,42.987134191065316,0.0,0.0,0.0
2019-05-29,44.1,44.84,44.0,44.34,113924656,AAPL,45.308067187095475,46.50533800823428,47.26894225962448,1.464063214365556,1.155494300138706,-30.24054982817856,-34.11580594679208,-77.82672540381782,0.8142857142857157,1.042142857142858,1.0752380952380955,46.89424565463542,43.58289720250743,50.100273686344835,43.07686917079802,54.05951589065934,42.496674585531125,0.0,0.0,0.0
2019-05-30,44.49,44.81,44.17,44.58,84873648,AAPL,45.1260503903216,46.24862627380304,47.02449296329498,1.399645798140777,1.254554069849996,-94.11764705882237,-43.214285714285836,-99.10554561717319,0.760000000000001,0.9978571428571433,1.054761904761905,46.713945897454664,43.4231969596882,49.17444439349069,43.20269846365217,53.94035690069235,42.08345262311717,10.38961038961019,4.838709677419257,2.790697674418547
2019-05-31,44.06,44.5,43.75,43.77,108174336,AAPL,44.7870377927412,45.9181427706293,46.7286299666318,1.369172257395521,1.346159150388743,-8.333333333333172,-43.76130198915027,-34.76297968397273,0.7485714285714299,0.9428571428571431,1.0180952380952386,45.829417812699205,43.48486790158651,48.45146657198947,43.135676285153394,53.39795316785448,41.78204683214551,0.0,0.0,0.0
2019-06-03,43.9,44.48,42.57,43.33,161584272,AAPL,44.4227783445559,45.57305706787873,46.419663606028905,1.3637970766971388,1.4329226318666444,-10.126582278480782,-78.06451612903263,-34.37499999999983,0.9085714285714295,0.960714285714286,1.0552380952380958,45.45367368953893,43.18346916760392,48.504038317252196,42.64024739703352,52.83600936262717,41.490657304039495,0.0,0.0,0.0
